source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note
1.0,The Hague (Den Haag),,Netherlands,Europe,52.0667,4.3167,234.5,168.5,78.9,82.6,74.1,6.1,20.5,17.9,90.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
2.0,Eindhoven,,Netherlands,Europe,51.4333,5.5,219.6,154.9,77.6,75.4,70.4,7.2,23.5,20.7,85.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
3.0,Rotterdam,,Netherlands,Europe,51.9167,4.4833,218.9,155.3,70.4,79.8,73.5,5.8,21.3,23.8,87.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
4.0,Stuttgart,,Germany,Europe,48.7667,9.1833,216.9,191.8,66.0,76.6,69.5,6.5,25.2,36.8,81.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
5.0,Utrecht,,Netherlands,Europe,52.1,5.1167,214.4,159.7,73.5,79.2,76.1,7.4,24.7,29.4,87.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
6.0,Luxembourg,,Luxembourg,Europe,49.6116,6.1319,214.0,167.8,71.5,72.4,79.1,10.1,25.9,21.6,82.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
7.0,Stavanger,,Norway,Europe,58.9667,5.75,213.8,162.0,75.1,71.8,89.6,5.6,32.3,19.8,80.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
8.0,Gothenburg,,Sweden,Europe,57.7089,11.9746,213.5,177.5,54.2,69.9,66.5,6.6,24.3,19.5,77.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
9.0,Bergen,,Norway,Europe,60.3833,5.3333,212.6,152.6,75.9,75.2,93.3,6.6,26.2,20.6,78.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
10.0,Copenhagen,,Denmark,Europe,55.6761,12.5683,211.8,156.9,74.1,76.5,83.7,9.7,26.9,22.5,83.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
11.0,Gent,,Belgium,Europe,51.0333,3.7,210.5,152.9,75.0,80.2,71.4,6.2,25.2,35.8,88.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
12.0,Nuremberg,,Germany,Europe,49.45,11.0833,210.3,176.1,66.3,64.0,68.6,7.1,25.3,27.2,77.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
13.0,Amsterdam,,Netherlands,Europe,52.3833,4.9,210.0,156.6,69.9,75.5,81.1,9.2,23.4,27.0,87.5,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
14.0,Groningen,,Netherlands,Europe,53.2167,6.5667,209.8,132.0,76.3,73.0,69.4,7.7,20.4,20.1,83.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
15.0,Frankfurt,,Germany,Europe,50.1167,8.6833,208.8,175.9,54.5,76.2,71.2,7.2,23.5,32.3,84.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
16.0,Munich,,Germany,Europe,48.1351,11.582,208.4,159.9,78.3,76.9,77.1,12.2,28.7,24.7,76.0,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
17.0,Bern,,Switzerland,Europe,46.95,7.4667,208.3,196.5,73.5,66.9,107.5,9.4,38.8,29.5,76.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
18.0,Zurich,,Switzerland,Europe,47.3667,8.5167,207.5,184.1,76.6,70.0,122.5,12.1,37.0,25.2,81.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
19.0,Geneva,,Switzerland,Europe,46.2044,6.1432,207.3,182.8,70.5,69.9,115.0,12.7,32.6,24.2,82.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
20.0,Trondheim,,Norway,Europe,63.4167,10.4167,206.8,147.5,78.5,75.8,90.4,6.4,31.0,19.7,66.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
21.0,Basel,,Switzerland,Europe,47.55,7.6,206.6,202.6,68.0,69.3,114.5,10.7,37.7,34.1,82.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
22.0,Lausanne,,Switzerland,Europe,46.5333,6.65,205.7,188.4,71.0,70.3,110.9,12.1,33.3,26.8,73.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
23.0,Dusseldorf,,Germany,Europe,51.2167,6.7833,204.0,158.9,65.9,72.6,71.5,9.6,26.9,30.3,86.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
24.0,Gold Coast,,Australia,Oceania,-27.9833,153.3667,203.0,150.5,52.6,76.4,73.6,7.2,30.1,25.5,97.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
25.0,Canberra,,Australia,Oceania,-35.3333,149.1667,202.9,158.8,72.0,69.5,75.3,9.3,37.0,25.1,82.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
26.0,Hobart,,Australia,Oceania,-42.9167,147.3333,202.5,163.5,65.7,64.2,73.1,6.5,37.7,28.5,90.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
27.0,Liverpool,,United Kingdom,Europe,53.3833,-3.0,202.3,149.0,52.6,79.1,66.2,4.8,27.8,30.4,90.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
28.0,Vienna,,Austria,Europe,48.2082,16.3738,200.9,131.0,70.5,79.7,75.1,16.3,23.0,15.8,81.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
29.0,Adelaide,,Australia,Oceania,-34.9333,138.6,200.6,148.8,67.0,72.4,73.4,9.9,38.2,25.1,95.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
30.0,Helsinki,,Finland,Europe,60.1667,24.9667,200.5,124.4,74.8,80.1,73.6,11.6,24.6,12.5,62.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
31.0,Edinburgh,,United Kingdom,Europe,55.95,-3.2,200.1,135.3,69.5,75.9,72.1,8.0,26.6,28.0,84.0,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
32.0,Perth,,Australia,Oceania,-31.9333,115.8333,199.2,158.1,57.8,72.0,73.1,7.0,40.9,28.2,95.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
33.0,Hamburg,,Germany,Europe,53.55,10.0,198.3,154.6,59.2,74.3,71.3,9.8,30.5,27.3,82.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
34.0,Cork,,Ireland,Europe,51.9,-8.4667,198.3,151.9,62.9,55.9,72.1,4.7,34.1,25.8,89.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
35.0,Reykjavik,,Iceland,Europe,64.15,-21.95,198.2,121.3,75.4,69.6,100.2,8.1,20.5,15.6,68.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
36.0,Ottawa,,Canada,North America,45.4167,-75.7,197.9,165.6,68.8,68.2,61.4,5.9,33.1,24.3,44.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
37.0,Brisbane,,Australia,Oceania,-27.5,153.0167,197.8,160.5,61.8,71.2,69.3,8.2,42.7,32.9,98.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
38.0,Glasgow,,United Kingdom,Europe,55.85,-4.2667,197.6,146.7,55.1,78.4,67.9,5.0,28.3,33.4,84.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
39.0,Christchurch,,New Zealand,Oceania,-43.5833,172.6,197.2,133.5,55.3,70.2,59.4,6.9,23.4,25.5,88.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
40.0,Newcastle upon Tyne,,United Kingdom,Europe,54.9783,-1.6178,196.7,157.3,60.7,77.2,66.8,8.2,33.1,36.9,85.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
41.0,Tucson,AZ,United States,North America,32.2167,-110.9667,196.6,178.5,45.8,61.3,62.3,3.7,33.1,29.9,72.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
42.0,Graz,,Austria,Europe,47.0833,15.3667,196.1,145.0,72.5,77.1,69.6,7.3,28.6,37.6,73.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
43.0,Villach,,Austria,Europe,46.6167,13.85,196.0,131.5,71.4,69.3,65.0,7.5,16.0,34.9,75.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
44.0,Wellington,,New Zealand,Oceania,-41.2833,174.7667,195.3,136.5,66.5,64.1,66.0,8.3,38.7,24.8,97.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
45.0,Plzen,,Czech Republic,Europe,49.7384,13.3736,195.0,123.4,69.8,76.1,50.4,10.9,21.6,30.0,81.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
46.0,Orlando,FL,United States,North America,28.55,-81.3833,194.9,168.5,50.5,61.6,69.8,3.1,36.8,34.5,87.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
47.0,Melbourne,,Australia,Oceania,-37.8333,145.0,194.8,155.3,55.7,72.1,76.5,8.0,42.0,28.1,94.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
48.0,Jacksonville,FL,United States,North America,30.3333,-81.6667,194.7,170.2,43.6,69.0,64.3,2.7,34.9,38.2,87.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
49.0,Pittsburgh,PA,United States,North America,40.4333,-80.0,193.9,177.0,60.6,71.0,67.6,2.8,37.7,46.9,72.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
50.0,Madison,WI,United States,North America,43.0667,-89.3833,193.7,170.8,63.4,67.9,68.5,3.8,34.9,33.8,51.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
51.0,Spokane,WA,United States,North America,47.6667,-117.4333,193.7,165.0,43.4,66.0,70.5,3.3,29.1,26.8,67.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
52.0,Boise,ID,United States,North America,43.6167,-116.2,193.4,177.2,61.6,64.5,67.6,6.0,37.5,36.5,65.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
53.0,Oklahoma City,OK,United States,North America,35.4667,-97.5167,192.9,156.0,49.3,63.7,68.4,2.8,32.1,29.7,77.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
54.0,Tampa,FL,United States,North America,27.95,-82.45,192.9,156.4,55.2,66.2,68.3,4.1,36.5,34.2,84.7,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
55.0,Richmond,VA,United States,North America,37.5333,-77.4333,192.5,170.3,49.3,65.9,68.8,3.2,40.1,35.3,81.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
56.0,Cincinnati,OH,United States,North America,39.1,-84.5167,192.5,170.9,50.5,68.6,62.9,3.4,33.0,40.2,73.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
57.0,Raleigh,NC,United States,North America,35.7833,-78.6333,192.4,173.2,51.0,65.2,65.7,3.5,39.8,39.7,83.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
58.0,Austin,TX,United States,North America,30.2667,-97.75,192.3,180.0,56.0,64.8,69.4,5.3,40.5,42.8,82.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
59.0,Tallinn,,Estonia,Europe,59.437,24.7536,192.3,107.0,78.4,73.9,63.7,10.1,24.4,18.2,64.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
60.0,Tulsa,OK,United States,North America,36.15,-96.0,191.9,154.9,48.0,68.7,63.7,2.6,35.1,32.2,79.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
61.0,Charlotte,NC,United States,North America,35.2167,-80.85,191.6,159.2,51.0,67.9,69.7,3.9,35.8,35.9,84.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
62.0,Omaha,NE,United States,North America,41.2667,-95.9333,191.6,162.2,53.5,69.3,65.7,2.4,27.4,37.6,59.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
63.0,Columbus,OH,United States,North America,39.9612,-82.9988,191.3,153.9,50.7,68.6,70.2,3.3,31.2,31.4,71.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
64.0,Nanaimo,BC,Canada,North America,49.1659,-123.9401,191.3,139.6,47.1,61.4,61.2,5.9,26.0,27.6,92.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
65.0,Sacramento,CA,United States,North America,38.5833,-121.5,190.8,163.2,50.6,67.4,76.8,4.4,27.1,46.9,90.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
66.0,Kansas City,MO,United States,North America,39.0997,-94.5786,190.4,162.9,41.4,68.6,66.5,2.9,32.6,33.3,75.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
67.0,Reno,NV,United States,North America,39.5167,-119.8167,189.9,158.1,54.3,62.6,75.1,3.9,29.1,30.4,62.3,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
68.0,Edmonton,,Canada,North America,53.55,-113.4667,189.9,161.2,53.2,76.7,63.2,3.3,27.9,28.6,32.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
69.0,Cambridge,,United Kingdom,Europe,52.2053,0.1218,189.9,152.6,59.5,71.6,74.1,8.8,39.5,36.2,91.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
70.0,Colorado Springs,CO,United States,North America,38.8333,-104.8167,189.9,157.8,58.4,61.9,72.4,2.9,26.0,31.8,51.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
71.0,Sydney,,Australia,Oceania,-33.8833,151.2,189.7,136.1,66.1,74.6,77.8,11.3,43.5,28.7,97.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
72.0,Seattle,WA,United States,North America,47.6167,-122.3333,189.6,178.3,44.7,66.8,88.8,5.1,42.9,38.8,91.7,True,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
73.0,Victoria,,Canada,North America,48.4167,-123.3667,189.4,121.7,60.1,65.6,66.7,8.6,31.8,22.7,92.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
74.0,Valencia,,Spain,Europe,39.4667,-0.3667,189.4,102.9,62.8,77.0,51.2,11.5,19.7,28.2,93.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
75.0,Belfast,,United Kingdom,Europe,54.5973,-5.9301,189.2,133.8,51.5,70.8,68.4,5.4,37.3,26.6,90.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code
